File,label,score
ID_2023_0cffb245486ade3f44de435c17eefce3.html.gz,HUMAN,0.1934926202977034
ID_2023_0f22ec12f78f1e8ea0e238e6f62c41ed.html.gz,HUMAN,0.3514534376344407
ID_2023_09fd35933b6c51234e86a51c9e1656f5.html.gz,HUMAN,0.20387686716668912
ID_2023_002da11885484d847f44f711c0a6c746.html.gz,HUMAN,0.2011684151044318
ID_2023_1123b1fe4dab1d9b89bd39c7a4c8a18c.html.gz,HUMAN,0.20347516640446983
ID_2023_148b946029f2326e143a8b145eed1d4e.html.gz,HUMAN,0.18894011062108862
ID_2023_1275ee228b579b438b541945e468be5b.html.gz,HUMAN,0.1874752037712325
ID_2023_164a8d045af9842c8f77d247e62c2510.html.gz,HUMAN,0.24407225892270498
ID_2023_1891ebeade7a4d1ef2af69eb486c0679.html.gz,HUMAN,0.3692307095176326
ID_2023_17b537dc94079ac1182445106ea80ed8.html.gz,HUMAN,0.2514040019690671
ID_2023_21a474c6ce2a01c6bc5a50f03ece7e61.html.gz,HUMAN,0.20175571484338492
ID_2023_1a49c11f82eb8c0e2c912fed61038aa4.html.gz,HUMAN,0.20459709977504278
ID_2023_21d0707e4236178f141601cbeb9ae67a.html.gz,HUMAN,0.2022265486380993
ID_2023_1d63a8922b2d8a68ee02cb02a6d0a7d6.html.gz,HUMAN,0.2828041467745955
ID_2023_230a5369f555c2de83a6c5e25035ae68.html.gz,AI,0.9479913431279681
ID_2023_2f16734b2ed65df7af5d7e32afdce925.html.gz,HUMAN,0.24693889027483573
ID_2023_34a1b2463b3cf50e48b4ebcabe7c7edb.html.gz,AI,0.6172333062702952
ID_2023_25777303d40630f3011cec4b8fb510fd.html.gz,AI,0.7086909566351853
ID_2023_2ec7a0b68b146869ec64c31c9daa2b6a.html.gz,HUMAN,0.30699528184879793
ID_2023_292d9d4ef0e54133ef64d371799b3121.html.gz,HUMAN,0.2828041467745955
ID_2023_3520d528f22989202b6e2eab44d04d5c.html.gz,HUMAN,0.43257051956716025
ID_2023_38f3b9cdc3e6e7469594b75cd81e7295.html.gz,HUMAN,0.18748147110797267
ID_2023_465ce7146840d1d278ea656ccafd9324.html.gz,AI,0.7252708864823568
ID_2023_396898b1d35a9d2ef4451663cd55693c.html.gz,HUMAN,0.20418144176212713
ID_2023_373a9d166e9c7711b761068dda25871d.html.gz,HUMAN,0.2518198928501982
ID_2023_490b7190269310a5ced55b11af4d9b8a.html.gz,HUMAN,0.2040072623067311
ID_2023_53c148e7467e3663a90777b008334682.html.gz,AI,0.9930925131079775
ID_2023_6875cd7cc8deb726be95fa3648cf640d.html.gz,AI,0.6464798934651953
ID_2023_5e938156185d1d63458635c800c946dd.html.gz,HUMAN,0.33531004999097774
ID_2023_5ee5e83e8688b55e808c8791391cb9e6.html.gz,HUMAN,0.3031838636810931
ID_2023_7a1ee33f14b99363e2143c68c7198de3.html.gz,AI,0.9554227325973409
ID_2023_6bfbe69f58876aeb1fe0805bd2b9b53f.html.gz,HUMAN,0.3987670721547623
ID_2023_809cdb523defacf3ce07cee8c042aa72.html.gz,AI,0.7086909566351853
ID_2023_6a42073d8b237701a2400b82aa1b04bc.html.gz,AI,0.6298863236153485
ID_2023_83cbcedc5f8a5efc9e2475aaf3f705e6.html.gz,HUMAN,0.252596386158897
ID_2023_9ebd8402bbf6ee6756e660071ba710ff.html.gz,HUMAN,0.2022265486380993
ID_2023_9ee1b92901a6842d07bcfd46c64c6c17.html.gz,HUMAN,0.19068803804587933
ID_2023_8ba7d7916be7a67ee1d53122548b21e0.html.gz,AI,0.9187264957196218
ID_2023_8837892338972be01f6e399061a63efd.html.gz,HUMAN,0.3746543129127188
ID_2023_86ab77aeaaff4047669ac24ff8033976.html.gz,HUMAN,0.19197831182489966
ID_2023_9f2da177bd3d78c7042226fab9477a53.html.gz,AI,0.5042601459722712
ID_2023_9fd7f4f0fada2eedb706afc1c37912e0.html.gz,HUMAN,0.1951506650999403
ID_2023_b1865d6f761d840bdcfd060dbbc27129.html.gz,HUMAN,0.22739835456073274
ID_2023_b2590f4212a1fecb113aa9153b5864fb.html.gz,HUMAN,0.27150513692820805
ID_2023_b1d406c4f28af994b880b130fa7712b7.html.gz,AI,0.7002933267182374
ID_2023_b8549714e2e49135ab2ef2a27cc75d28.html.gz,HUMAN,0.3306281213925788
ID_2023_bec0f26bc4c72f0469f65c5c1ceb153b.html.gz,HUMAN,0.3956565892715589
ID_2023_d2086dcb9013477e31c61e8bf4e0154f.html.gz,HUMAN,0.4763269098021051
ID_2023_cc7df0087214d617e66a0fd80551367c.html.gz,HUMAN,0.2848344702416709
ID_2023_d410c886421befbcd30e4e5db441c30a.html.gz,HUMAN,0.21523938907096285
ID_2023_c9669cfcb610861d9aca09b4541ddd77.html.gz,HUMAN,0.3154275801463249
ID_2023_d4a17d4a0d9b4958110098fe359f21fd.html.gz,HUMAN,0.2536415268745956
ID_2023_d6a0a6bfc1f81832f3901314a55359f3.html.gz,AI,0.6117011548235419
ID_2023_d57214e7bc818b204b4221984e9589cb.html.gz,HUMAN,0.1951897971370398
ID_2023_e3ef4e5aea1547ac66d405d6703e7d05.html.gz,HUMAN,0.18988844589547244
ID_2023_ea65a515131353c74ae0e4e3c11f16b3.html.gz,HUMAN,0.20012139890136452
ID_2023_eac4b5ea28882e0bad52a5d9fe6de5a8.html.gz,HUMAN,0.4583799688138525
ID_2023_eec4207c94d673fb4dec504443f3f643.html.gz,HUMAN,0.3413160338750866
ID_2023_f622f1055e5d0688d6aad19d60921131.html.gz,AI,0.694146297478084
