File,label,score
HI_2024_1812417b0e13a3aa545691492a4b09b8.html.gz,HUMAN,0.30782180963029887
HI_2024_27fd191ec02fa3d4bcca253f8446195e.html.gz,AI,0.6739732904171446
HI_2024_27f47d914f87511c6f1a994faa3f5b53.html.gz,HUMAN,0.2472038271283947
HI_2024_2bfb429a1f7f5abf33dba8a1590b6c38.html.gz,HUMAN,0.22287812396966017
HI_2024_31ac76aaf560e813e80f0314b035c5d8.html.gz,HUMAN,0.1901746877538224
HI_2024_38375243e391204ad1dd392b02d7e153.html.gz,HUMAN,0.4141615468908408
HI_2024_38ba88ea577a02f2ac4703e07d55a782.html.gz,HUMAN,0.1916634039538176
HI_2024_6063b83ece747e1a3911bc6d538e7d13.html.gz,HUMAN,0.19641871963417248
HI_2024_6f4d20549c7052607a13e3334edb110e.html.gz,HUMAN,0.19453165658536772
HI_2024_969f17e0aff1977516c8bf9a865e08fa.html.gz,HUMAN,0.306583400061695
HI_2024_9b41f8846d4ebb7b8931be7906051500.html.gz,HUMAN,0.2105364224431988
HI_2024_a4be5eff891460db9af091135c6e9da8.html.gz,HUMAN,0.2327796985563583
HI_2024_b43e88715d92740407635eac673e536c.html.gz,HUMAN,0.2985377072979901
HI_2024_ba0b1936df2f5d693361d36fc6478f36.html.gz,HUMAN,0.24680669415615347
HI_2024_ba14a555e96f4264fa85ab8e08e446fd.html.gz,HUMAN,0.19481866176933416
HI_2024_d1088c076a5b46542f10827eafd37ffd.html.gz,HUMAN,0.18748636332764543
HI_2024_d3e9da150df6808731627ab83a415108.html.gz,HUMAN,0.2825049772324209
HI_2024_d92c117c241b06f18986c62399e32c63.html.gz,HUMAN,0.22925650433473288
HI_2024_e6ca3a25b610b2df5cc042ce40a98ba1.html.gz,HUMAN,0.2803308420424108
HI_2024_eeef11030250e719b667efa744aaeaa3.html.gz,AI,0.8585891984119636
HI_2024_fc63e270777105a8e93141bd10fa5fdc.html.gz,AI,0.9428477368594997
HI_2024_fdddb5ad30373684dfce0a409a1fa5fc.html.gz,HUMAN,0.21699759869407761
