Link,Score,Prediction
ND_2020_07373d6607397095f044fdcffe897ea3.html.gz,0.9935064911842346,Most likely human-generated
ND_2020_0c56b76d69600aa823dafbf2f021c324.html.gz,1.1006289720535278,Most likely human-generated
ND_2020_7486c9463520158e3b59fb592af0ec1b.html.gz,0.95652174949646,Most likely human-generated
ND_2020_aa859fd9e629f47d4b60e857a1f311b4.html.gz,0.9390863180160522,Most likely human-generated
ND_2020_ade40264d4617898e815d4da63de1272.html.gz,1.0213903188705444,Most likely human-generated
ND_2020_b4c74004af784a2f45ba0e6ddc16eea3.html.gz,1.0563380718231201,Most likely human-generated
ND_2020_f01f39bf575b89b9f1457d0ac45997cb.html.gz,0.9141790866851807,Most likely human-generated
