File,label,score
PA_2020_06f3f8b8c560e5e562838d9bcd107976.html.gz,HUMAN,0.43645091884746906
PA_2020_0604b051f6d2cbb6f28b2d9d4b877c6c.html.gz,HUMAN,0.22170764110912974
PA_2020_04677b3e587e7f2937e515b8131f676e.html.gz,AI,0.5880676997567004
PA_2020_091dc78b9d3467c25d28c392b1c1c4c2.html.gz,HUMAN,0.19778902999696077
PA_2020_067c27d32c19bb787e0527d3b3794b7c.html.gz,HUMAN,0.25281966991351806
PA_2020_0a035cc5104c4f985d2803a634fce63e.html.gz,AI,0.6856451674330042
PA_2020_0bedfdc93a5348efea0c14bb4a6fc185.html.gz,HUMAN,0.19044962521638242
PA_2020_0f83c2bc19342f567f0b744f6906b228.html.gz,HUMAN,0.38526921816373405
PA_2020_0d113d4ce001b4ada336e083bfb07a9d.html.gz,HUMAN,0.2635412916511523
PA_2020_0e3740234edc3bd8c41b28d99f53d477.html.gz,HUMAN,0.226141908363784
PA_2020_1139a63882129d9485ab2755be186140.html.gz,HUMAN,0.24688190031500215
PA_2020_13f7719d279c2da23a3efa7c6098b41e.html.gz,HUMAN,0.18771983704305864
PA_2020_15389b2596ea43d1cfa8d0bf0b8236d9.html.gz,HUMAN,0.29972140379790446
PA_2020_1abb3ae0c5aa1e9cb5aaef6ae1dd7c00.html.gz,HUMAN,0.19082348795325307
PA_2020_167d01cf2563ff07a4b28ead059b34dc.html.gz,AI,0.9201309632187035
PA_2020_24b7b9b3282fadfce2363be0d04e11b1.html.gz,HUMAN,0.23217315806051672
PA_2020_27b5be168505a0282509789f73a61d7b.html.gz,HUMAN,0.20675962653586266
PA_2020_2ee08bf3f09cc262859dd72582e4a537.html.gz,HUMAN,0.46834263195964404
PA_2020_2addd7244da5063c02743da9546ccd7e.html.gz,HUMAN,0.2565062787625143
PA_2020_300c471ad9b4397c2a99a214cd09f6c9.html.gz,AI,0.6920527581032079
PA_2020_30334b27e4d2a4e04da2fe1087960aec.html.gz,HUMAN,0.35195936782562764
PA_2020_304b9222ebd4788faeaa37ee0341197b.html.gz,HUMAN,0.18842922854114297
PA_2020_3267fe441664c21c7d9dce935c7d4103.html.gz,HUMAN,0.46851556298305186
PA_2020_32a352eea7f38ae540716c3c53eef43f.html.gz,HUMAN,0.21691039983818802
PA_2020_327d61c55581dc1acaa434ef625e6c10.html.gz,HUMAN,0.20117873663858968
PA_2020_332bc609688f4c62172b328c3a65d7ae.html.gz,HUMAN,0.2056894145746799
PA_2020_34a6a59079b1d0b5c0d7f24c16b4dcaa.html.gz,HUMAN,0.21167105946095624
PA_2020_34e8ca927e399e02373a8965b448ed41.html.gz,HUMAN,0.4219383612252557
PA_2020_37dcf8f73805e65d4480ed8e06868609.html.gz,HUMAN,0.41800969439980634
PA_2020_3c282e9a55588fa397b802ce6063b1e6.html.gz,AI,0.9984762140358014
PA_2020_42d590648a27eec9b4f91b5e9825435d.html.gz,HUMAN,0.3237860970230712
PA_2020_434d98b71e686d236b1a5a517c8d109c.html.gz,HUMAN,0.1979332702854369
PA_2020_49a50caf6ed451f6a00626cb94cc68a0.html.gz,HUMAN,0.22482838535336927
PA_2020_4c5215dbcca97debb008a3f40e2df957.html.gz,HUMAN,0.1930547390962626
PA_2020_4f9b3491871b475be5eb03f3fe901628.html.gz,AI,0.850541111531314
PA_2020_5427679f1134bfe9aa93e7124801d937.html.gz,HUMAN,0.20500203774852419
PA_2020_57d8ad32c6c5d33d05da73fe468fc269.html.gz,HUMAN,0.32312920781016746
PA_2020_5e730616a83f9bdd5f9bfb494273bb24.html.gz,HUMAN,0.1953620623513704
PA_2020_5d8ce2b9c63ce3fbe55048ae6587c2bb.html.gz,HUMAN,0.20690981496209354
PA_2020_5f743635f0ff856a252cc35b8fc90f9a.html.gz,HUMAN,0.3237860970230712
PA_2020_679f160980c44151695fc9da8a0d94c0.html.gz,HUMAN,0.1886351937738423
PA_2020_69e1bc7fbbdc94de0bbc48819e809da2.html.gz,HUMAN,0.19781356151757917
PA_2020_6f3de9669ad9b974587504998f575135.html.gz,HUMAN,0.2047746351119751
PA_2020_6c644e39596461561329d35ad82047c4.html.gz,AI,0.5340127559237735
PA_2020_7032fe82cb1625c3749bca3f87f18bde.html.gz,AI,0.6871947701313684
PA_2020_78a4e9b98bdff5bf1283c6b760d419a0.html.gz,HUMAN,0.190904213347598
PA_2020_79d831db4c7c3d0a7863edd9a6fd5351.html.gz,HUMAN,0.18820494691050133
