File,label,score
CA_2020_13978cadc3df3001b6435c03e39ccf0a.html.gz,HUMAN,0.26571180055658644
CA_2020_16f29922fcef283ca21b398b188ebf0c.html.gz,HUMAN,0.32604277461987646
CA_2020_1eb75dcf5e52d2fdc43983ad5ebbb6f7.html.gz,HUMAN,0.38063526761246635
CA_2020_199e0edb5f9a38d77cf8faa98e65e07a.html.gz,HUMAN,0.1883099228720907
CA_2020_1086d5aa2cd71fb82a2c55783627e62f.html.gz,HUMAN,0.18764585283005508
CA_2020_20861b8f5562a32349c3a201f931a7b3.html.gz,HUMAN,0.18839330711250674
CA_2020_37fb510bcedb7dd9c5ce517b861d9d03.html.gz,HUMAN,0.3376874407671464
CA_2020_28b0efea42e96b021c18eca173f515d6.html.gz,HUMAN,0.18953059542691844
CA_2020_4c16f1ea810e4c865396f38cb6d9a00c.html.gz,HUMAN,0.3682885133150898
CA_2020_6b9b59413628229ca0812d35fa7fbf2e.html.gz,AI,0.6180238960049347
CA_2020_71e63c4d16b73a421ca0d5517b833c64.html.gz,HUMAN,0.27209297381840003
CA_2020_774ca78abed5f91400f84a628cc59748.html.gz,HUMAN,0.262925770907833
CA_2020_8f848ee5ddfbcc79f96d3f86831ccca9.html.gz,HUMAN,0.1880894841470549
CA_2020_9a72c5f655fb2a1e721c2dbea24822d8.html.gz,HUMAN,0.19063282082926514
CA_2020_94c99643aa1b0bf33af3a0405b6c0d3f.html.gz,HUMAN,0.2016392932947406
CA_2020_a5082997decfcf88d58d1993cfa80cff.html.gz,HUMAN,0.25959654687436345
CA_2020_b6d2260f5094996fc7e51798624a04eb.html.gz,HUMAN,0.31522708984961645
CA_2020_c084af97679f42b91ceb0a572e19498c.html.gz,HUMAN,0.20117873663858968
CA_2020_c3b0308117ad53292d5dba4ecca87061.html.gz,HUMAN,0.19213904165224494
CA_2020_c3eb7bbc0992f271439377ead84fe90c.html.gz,HUMAN,0.19284340590989366
CA_2020_c630fd2802ed272e8eb65203a3635860.html.gz,HUMAN,0.362286245412224
CA_2020_cfd54deee89d65a5a44fe0bde0156030.html.gz,HUMAN,0.1893955218992858
