File,label,score
MN_2022_057d56033b10f8fba9afe1e85fc9f96a.html.gz,AI,0.67787314662559
MN_2022_060ea5e9c56f806ef6a6139679e5616d.html.gz,AI,0.5086567262896161
MN_2022_05272fec23ccaf913731f9bfaa031235.html.gz,HUMAN,0.1878282175574471
MN_2022_069c87db5927dec55db4721d4a40ac72.html.gz,HUMAN,0.19774005948018716
MN_2022_10dcbb020550120974779b2ca53fd786.html.gz,AI,0.9513599421358254
MN_2022_0cabdc4abf6123cc3b574f4f5c0ba615.html.gz,AI,0.5561563668962324
MN_2022_12748597ee1b0c57942ee822b08602d9.html.gz,HUMAN,0.20332046768420914
MN_2022_12a366b3b092ff2a083e90c13cde2904.html.gz,AI,0.9976351780393127
MN_2022_143e47cedf1d41a33d83e3432b4359b0.html.gz,HUMAN,0.20419293660624688
MN_2022_18508bef6afe814d928ac4436e496a2c.html.gz,HUMAN,0.44914702731335415
MN_2022_1cb446cf3c98c7b5e60f72b36d31fe2e.html.gz,HUMAN,0.1975938875490714
MN_2022_1a2c4e7bdd18399bd8d91cc9956e4872.html.gz,HUMAN,0.29350165143139745
MN_2022_20db8350252cccd13ca76316584d7aec.html.gz,HUMAN,0.38885934742763884
MN_2022_222904702db74e03dffc9c3cf8975b69.html.gz,HUMAN,0.291604750347308
MN_2022_256ea083812158d4e35ab0f0cd7c1a5b.html.gz,AI,0.6275137182119722
MN_2022_2cef388807ba0846cb12e160ee84a8ac.html.gz,HUMAN,0.25568933465145943
MN_2022_27e0c6f4b2f56fc098272da3bbd9cc8d.html.gz,HUMAN,0.22127618908595803
MN_2022_2808a822300266a009ed95c3e732e51b.html.gz,HUMAN,0.23787623974462083
MN_2022_2de9812d7e70059e12a45896eb49a6bc.html.gz,AI,0.5951403062527798
MN_2022_2d7a536d99d8d83ab369c009a5e3a38e.html.gz,HUMAN,0.19171170638067955
MN_2022_32933c0ed44549201079ab094440d071.html.gz,AI,0.999998902794816
MN_2022_32f4756d9b5e019058212b5ef8654e37.html.gz,HUMAN,0.24588639164954837
