File,label,score
CA_2022_1060734f379efff34348ba204c9bd3a7.html.gz,HUMAN,0.4523257946958276
CA_2022_0d5d67a867796f018e5e9706ebb68b65.html.gz,HUMAN,0.33728611410745923
CA_2022_0c01a64b963d1866e27ac6edb39cacbb.html.gz,HUMAN,0.18961846210351124
CA_2022_2721a5d6f9eaedcbdba048ea14f9d524.html.gz,HUMAN,0.19619283479817126
CA_2022_29e621072f7e135f2f23ea36e6f64530.html.gz,HUMAN,0.24688190031500215
CA_2022_483a34b79ce7900f0db445f97148aba4.html.gz,HUMAN,0.21245775025780456
CA_2022_6f75b37e4eb6855bbe662f7d00aa47db.html.gz,HUMAN,0.22727427338038889
CA_2022_8031816ff295bbcee625fea956ad476e.html.gz,HUMAN,0.28241610469107886
CA_2022_83545cb89ba9c1ca16c344a564573599.html.gz,HUMAN,0.2916649329545938
CA_2022_b1397351d1ec3cb2b65a3b20cbfbea96.html.gz,HUMAN,0.31755467140069576
CA_2022_8f64a433cafae09efbbd6c1feb752456.html.gz,HUMAN,0.23924069222005667
CA_2022_b7070b14f3b52f184f955f6534c0c787.html.gz,HUMAN,0.22189804811806307
CA_2022_d928e8c961b3b16cd5913b8ea7e49556.html.gz,HUMAN,0.19243334926460712
CA_2022_fd5151bfd70ee60101f6cf7ba83374c4.html.gz,HUMAN,0.24975714495695506
CA_2022_e0d994f8dce43c8e1f62f609562a03ab.html.gz,AI,0.5967143786667218
