File,label,score
KS_2023_4a4aae57265f78f684cbcb754b3e732a.html.gz,HUMAN,0.2527451891174715
KS_2023_6656e7a4993944109e5e86bdc7179867.html.gz,HUMAN,0.20615884412781466
KS_2023_772f3185605f1ef77c64c3c165433b27.html.gz,HUMAN,0.22124081761720665
KS_2023_58f56e9a032f487fa9d9a6333989cfa0.html.gz,HUMAN,0.42744903706462156
KS_2023_939174bc7fc6d6b98cdd062884e44a32.html.gz,HUMAN,0.22395372571328162
KS_2023_ceec1232ba0d9013ff7385be8e64c103.html.gz,HUMAN,0.4371233647379286
KS_2023_aa2dcba1621d461806a0fe07e63b0e42.html.gz,HUMAN,0.22655144896610419
KS_2023_a95404e074faa581bd9f32a453a26211.html.gz,HUMAN,0.25378296657198673
KS_2023_e28d653d9b782fca02091b5af895cc14.html.gz,HUMAN,0.21517622951504423
KS_2023_bcbb94251ecbc84e44d6b3fa3f00115b.html.gz,HUMAN,0.2572343650967707
KS_2023_fdc3226ae36aae4611768ee991a7b46d.html.gz,AI,0.5691483820085429
