File,label,score
FL_2024_003188dfd1d64d1d95c92f5863eb04ba.html.gz,AI,0.7671080563031765
FL_2024_0a9ff503f8e3a356dfcd030f61e2252a.html.gz,HUMAN,0.20911960813282957
FL_2024_11e7ea1ee3364a0a248f8ee70a146464.html.gz,HUMAN,0.18760266743447068
FL_2024_1cb8c2f1e09b5883c2020f637815cf49.html.gz,HUMAN,0.1877379821447632
FL_2024_2c49e5c1bbbb890afce92844b9c43c50.html.gz,HUMAN,0.18766750139197294
FL_2024_2dbe4297451f46fb6c02182354bfb5ff.html.gz,HUMAN,0.2073486055700838
FL_2024_3ce164d7f17d952c27b0ef4b77bfd04d.html.gz,AI,0.5500063820894538
FL_2024_31127b3584409c7710dda96f197daaca.html.gz,HUMAN,0.2302443368407875
FL_2024_4387d5b7dd057ff293b2b7c50f9d6833.html.gz,HUMAN,0.20383407684693836
FL_2024_4e81fc833d11a8068f08d0d837b36211.html.gz,HUMAN,0.21456989891656272
FL_2024_48dd743e4f7e037c42145f8e775c0ef2.html.gz,AI,0.6833176672698624
FL_2024_4f639d8bbb2d99565b168833ad2e9563.html.gz,AI,0.5020712840922084
FL_2024_54898ba23c015aa9892ce64b7e9edb0d.html.gz,HUMAN,0.24420067517735278
FL_2024_59b8bc06f9cd78a474b6a4cae069fdf7.html.gz,HUMAN,0.21870508767782887
FL_2024_547d58dcb24e8febddfc37be680e69ea.html.gz,HUMAN,0.2036888013923442
FL_2024_60c413f6dbd03c29935d79cfac4f60a4.html.gz,HUMAN,0.27870983163306956
FL_2024_62d1e0e551e723459e8a2302f5dc78b1.html.gz,HUMAN,0.18814209600107085
FL_2024_66fee1da05e564e2a8f87d6f73b32596.html.gz,AI,0.5160385794270705
FL_2024_6d4b97bc3d47f04bc2c4a4068eb7b901.html.gz,HUMAN,0.18931384902730858
FL_2024_6a0570c0f9b26e6fe34c5d1675498e41.html.gz,HUMAN,0.4926860563551228
FL_2024_6aff46bf6b241416ebc63f3bfdf332bc.html.gz,HUMAN,0.303321390369832
FL_2024_6f2bab13a76255e99dd24793373173a9.html.gz,HUMAN,0.2824482585325119
FL_2024_6f9609df32e95950884dcd230ee2f208.html.gz,HUMAN,0.18850965294721667
FL_2024_734b526cc411dcdf661d8c3a28f49f8e.html.gz,HUMAN,0.20556107665402507
FL_2024_8e29960031d59efc1cf8ef10320a494d.html.gz,AI,0.6716293400385961
FL_2024_8b5cf99e026c4d405a68fe54f90e28b8.html.gz,AI,0.5763267127864914
FL_2024_7bb9511abe39231a7d7676d682c43c29.html.gz,HUMAN,0.27819115427414914
FL_2024_99d5e354ce23aec57ae44917ec8fa956.html.gz,AI,0.6964551352754658
FL_2024_91a0a8a2633395364e4a00d1dcc3165e.html.gz,AI,0.890984544625028
FL_2024_9d19744252882eb9cb8b8e51c5e67c28.html.gz,HUMAN,0.24973677085856036
FL_2024_a2eba8036d03fa380fff085645421a62.html.gz,HUMAN,0.20487189454746663
FL_2024_a679bffbe8a29b33afc97a216c33087a.html.gz,HUMAN,0.18931384902730858
FL_2024_a7c65800c3457f75dc04d9d425edefbe.html.gz,HUMAN,0.18791195769061927
FL_2024_adad76ac24e359e938a668f61e9ec12a.html.gz,HUMAN,0.42681309039319726
FL_2024_ac07d0ab7c7c380abe18f79b4e078e99.html.gz,HUMAN,0.20926639060344465
FL_2024_b80c59aaae58a043b708c78205f7255a.html.gz,HUMAN,0.1894058572419944
FL_2024_b8fe2f606ee6d3e9652552093e1ad4ae.html.gz,HUMAN,0.4255440363846579
FL_2024_bedf5e4e6a6d78bc898710c7edb69a10.html.gz,HUMAN,0.33227189375011823
FL_2024_c76270c250a18808a7660a0dc7bfbba8.html.gz,HUMAN,0.27755507836578075
FL_2024_d0539eacfa9027d39bf37c61a511b30f.html.gz,HUMAN,0.24688190031500215
FL_2024_c80d4cd43668b6c4f7932a815f22e120.html.gz,HUMAN,0.25435061088565947
FL_2024_d20bd71a29ae372f0148239c40eabb0a.html.gz,HUMAN,0.4580639174966527
FL_2024_d37c33da461cf807da4521ee475217c3.html.gz,AI,0.7525846977896498
FL_2024_d6fdd911a85469195cc1f2e4620ae094.html.gz,HUMAN,0.3841349269342904
FL_2024_d9219735e9117146c9e553884eb09f04.html.gz,HUMAN,0.19531954275445343
FL_2024_ddd8bf8f43cd92d4878c25576992494b.html.gz,HUMAN,0.2022265486380993
FL_2024_e7974bcb9e0a8fbb452c00e74222474a.html.gz,HUMAN,0.20459709977504278
FL_2024_e8528ac69ceb320b980da8c9367e89fd.html.gz,HUMAN,0.30740808472337927
FL_2024_ee655cc635d47d3bde51e3095821ce13.html.gz,HUMAN,0.18748883635573874
FL_2024_f2b02526fd2ae342b6a072b5169ff435.html.gz,HUMAN,0.21120582520325937
FL_2024_f33a3db4fb8a801cd5d911903f50e160.html.gz,HUMAN,0.2310143159405861
FL_2024_f6b36a09bc6040e6ebe56a39a2db03c5.html.gz,HUMAN,0.1878282175574471
FL_2024_fd1c83d06ca944c32a0f69e30954054c.html.gz,AI,0.6526179997031716
FL_2024_fd4aeca0816afc0c64a31025066f5ae2.html.gz,HUMAN,0.21679560443523024
FL_2024_ff281eec8ba2a229151daeefc0554755.html.gz,HUMAN,0.25435061088565947
