File,label,score
CA_2024_1af249386851241ba74e5f54f068e282.html.gz,HUMAN,0.1875100383867933
CA_2024_0828351e6d3e6120364a850aeaf3318b.html.gz,HUMAN,0.191189025328765
CA_2024_123055c6930a2aac21c5c7a8d97f3bd4.html.gz,HUMAN,0.2192031005058547
CA_2024_26a16fff40c9d162d0adc53449f7592b.html.gz,HUMAN,0.199849720317692
CA_2024_2eb439e09fc3b8e9772f7f58c5489a76.html.gz,HUMAN,0.38756949239919714
CA_2024_34600fe22522598741115fd951db8c2e.html.gz,HUMAN,0.2036263749655176
CA_2024_43fbafea0a026c81d1aff6775532cad5.html.gz,HUMAN,0.18883528896226853
CA_2024_3a7c24fa8c7b42ad01217fb0b0fa6e99.html.gz,HUMAN,0.22114009698721596
CA_2024_3b124b02f02fa17031f50b480a87a51b.html.gz,HUMAN,0.20831719232321266
CA_2024_4794198b491b7202bf8915cc6331ee72.html.gz,AI,0.7769476788654694
CA_2024_46306b1e3e3084236e2c02fa947fa0e2.html.gz,HUMAN,0.4811019671891203
CA_2024_49315e7d896ce44b14bb24547d156f09.html.gz,HUMAN,0.37852321189213084
CA_2024_4abea0c5e7e2e23c883484d3e04e65ce.html.gz,HUMAN,0.24017922361866587
CA_2024_6428102c4ffe9efaac4c4b337e4e5ead.html.gz,HUMAN,0.49430588842646694
CA_2024_66b9fbe458b3b1085ea0a7e8f1b237cb.html.gz,HUMAN,0.19273931739721262
CA_2024_77bbf1ebcd9d6a3ea04068920d66de4f.html.gz,HUMAN,0.1882820932417602
CA_2024_7ff71bd1177545a8e35e317687434a6f.html.gz,HUMAN,0.21719433624637802
CA_2024_6e875c58300af10f12a6baf107f8814f.html.gz,AI,0.7117277738559757
CA_2024_915b22a0da76db73efb18d91ed875e7a.html.gz,HUMAN,0.20187265054636488
CA_2024_8ae21a2a29c33547c777a47c2f265f4e.html.gz,HUMAN,0.18763978647377175
CA_2024_8698f2d8baf0f792412cd0bb595b2ee0.html.gz,HUMAN,0.2954207296895607
CA_2024_a007b4107e4db6a644e1d527772dcf3a.html.gz,HUMAN,0.19828205991055556
CA_2024_a1e980ad89671e35ba78f4c7f0ce38f6.html.gz,HUMAN,0.2700455995011692
CA_2024_a633ff05cc6c94a21ef28788329e61d1.html.gz,HUMAN,0.3400892189909885
CA_2024_a7869cf0cfd9df5402aa1cc80a51246c.html.gz,HUMAN,0.2039398181909308
CA_2024_ab707a2cdb479ca5e2ed4c4019ef147b.html.gz,HUMAN,0.18813688394061015
CA_2024_a908b7aec520021efd22e483dc843037.html.gz,AI,0.6156523121828351
CA_2024_aea7d2f9b4f781f166c2e5400744baea.html.gz,HUMAN,0.19995801305729172
CA_2024_b2925b1f49b0e634a4c9e4f6b3b2fd6e.html.gz,HUMAN,0.20850192893266262
CA_2024_b7ed4c7ea35ad99cd42e178dcc559156.html.gz,AI,0.9851419525023021
CA_2024_d65cdf4fd6c0062f66fbcea8e5fe6af9.html.gz,HUMAN,0.19191264609177808
CA_2024_cab6f7948b5ec19d90bfca1dacfeabc9.html.gz,HUMAN,0.19826041244388873
CA_2024_c12eaa9504959b75a716962267a56eae.html.gz,AI,0.5008225146950603
CA_2024_df03c9deb3842b222e00e1f8fb9b93d4.html.gz,HUMAN,0.19246920006026091
CA_2024_dd31b79b257369cef308f8676b41a75b.html.gz,HUMAN,0.19761817254052022
CA_2024_e5db4b41535d9d6d406030aeeb3488b9.html.gz,HUMAN,0.1965525428762775
CA_2024_e71cd8ccbd1a8c7b036d0beb2ad2712f.html.gz,HUMAN,0.1948158288039131
CA_2024_ea922ddb7a203def5352042d4173a823.html.gz,HUMAN,0.187820064958989
CA_2024_ecdd12a6043fd7bed903f12bbb4710db.html.gz,HUMAN,0.19754206625305595
CA_2024_f25c1e2b6b4197900c39b4a926dbd288.html.gz,HUMAN,0.23540297662072304
