File,label,score
MN_2023_09297cee517c77728608d180538a69e3.html.gz,AI,0.7347566060984999
MN_2023_1aff063d6d61d89365a9d18fa31d0d92.html.gz,HUMAN,0.2442597669842209
MN_2023_39cf05e1453291592c52cf1741d57bb7.html.gz,AI,0.9494579027245957
MN_2023_60f2472005357e452e58baa97b40c1cd.html.gz,HUMAN,0.32513723283753804
MN_2023_62cf95a4ee3e6b90802a68ddda96b3aa.html.gz,HUMAN,0.19406074713867974
MN_2023_8982708d91f716aca3a9b2a9840035be.html.gz,HUMAN,0.2944716651815758
MN_2023_9d17f5ec720b9645044d359c4185904f.html.gz,HUMAN,0.21471555667237713
MN_2023_9471734c761db44ec836d382709188c7.html.gz,HUMAN,0.1949394077759767
MN_2023_9e5daff5d9ec08b79c5a3f0c6e5b9321.html.gz,HUMAN,0.19637329974998535
MN_2023_bc0eb756aad11b8fe5b5eb77b8d8eec6.html.gz,HUMAN,0.32878243181991773
MN_2023_b7564304a1abccbea20648cc9cba0d3c.html.gz,HUMAN,0.2977530803836378
MN_2023_c2c21ed65f91e2b2c55df927977b8146.html.gz,HUMAN,0.3711242638939225
MN_2023_d05800811f905dbadc584d95dd209aba.html.gz,HUMAN,0.19517166981584824
MN_2023_c5e79830907a9d1cb79b2e6d1186212a.html.gz,HUMAN,0.3367335621442297
MN_2023_f3601bf4406062fe521f634c9013b612.html.gz,HUMAN,0.19544746215751105
MN_2023_f242a9ac47a11a366e67cf0c1c923d9d.html.gz,HUMAN,0.20945064567957009
MN_2023_cff42b27c58beac866f9ba727b1fdad3.html.gz,HUMAN,0.18750601372865852
